Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
bcsr_omp 4 x 4 -t 16,0.006654,0.106811,0.113465,141.967754,387072,10,4,4,16,847970304,1024,1024,32768,32,32,0,0
bcsr_omp 4 x 4 -t 32,0.005466,0.105635,0.111101,215.346370,387072,10,4,4,32,847970304,1024,1024,32768,32,32,0,0
bcsr_omp 8 x 8 -t 1,0.130659,0.123445,0.254104,14.225157,387072,10,8,8,1,1856765952,1024,1024,32768,32,32,0,0
bcsr_omp 8 x 8 -t 2,0.074462,0.159977,0.234439,25.548623,387072,10,8,8,2,1856765952,1024,1024,32768,32,32,0,0
bcsr_omp 8 x 8 -t 4,0.040755,0.150596,0.191351,46.912169,387072,10,8,8,4,1856765952,1024,1024,32768,32,32,0,0
bcsr_omp 8 x 8 -t 8,0.022335,0.156581,0.178917,86.746453,387072,10,8,8,8,1856765952,1024,1024,32768,32,32,0,0
bcsr_omp 8 x 8 -t 16,0.012543,0.114496,0.127039,155.486884,387072,10,8,8,16,1856765952,1024,1024,32768,32,32,0,0
bcsr_omp 8 x 8 -t 32,0.008372,0.111664,0.120036,271.971627,387072,10,8,8,32,1856765952,1024,1024,32768,32,32,0,0
bcsr_omp 16 x 16 -t 1,0.150467,0.103003,0.253470,14.281178,387072,10,16,16,1,2146959360,1024,1024,32768,32,32,0,0
bcsr_omp 16 x 16 -t 2,0.084996,0.139124,0.224120,25.947696,387072,10,16,16,2,2146959360,1024,1024,32768,32,32,0,0
bcsr_omp 16 x 16 -t 4,0.047745,0.106804,0.154549,46.422794,387072,10,16,16,4,2146959360,1024,1024,32768,32,32,0,0
bcsr_omp 16 x 16 -t 8,0.025171,0.104603,0.129774,88.955791,387072,10,16,16,8,2146959360,1024,1024,32768,32,32,0,0
bcsr_omp 16 x 16 -t 16,0.014519,0.107829,0.122348,154.556338,387072,10,16,16,16,2146959360,1024,1024,32768,32,32,0,0
bcsr_omp 16 x 16 -t 32,0.009060,0.100317,0.109377,277.037217,387072,10,16,16,32,2146959360,1024,1024,32768,32,32,0,0
bcsr_omp 32 x 32 -t 1,0.150487,0.097700,0.248187,14.282994,387072,10,32,32,1,2147483648,1024,1024,32768,32,32,0,0
bcsr_omp 32 x 32 -t 2,0.083356,0.137370,0.220726,26.306814,387072,10,32,32,2,2147483648,1024,1024,32768,32,32,0,0
bcsr_omp 32 x 32 -t 4,0.046027,0.101819,0.147846,47.975919,387072,10,32,32,4,2147483648,1024,1024,32768,32,32,0,0
bcsr_omp 32 x 32 -t 8,0.024925,0.101704,0.126629,89.785949,387072,10,32,32,8,2147483648,1024,1024,32768,32,32,0,0
bcsr_omp 32 x 32 -t 16,0.014021,0.099354,0.113376,159.409930,387072,10,32,32,16,2147483648,1024,1024,32768,32,32,0,0
bcsr_omp 32 x 32 -t 32,0.009966,0.095536,0.105502,267.450816,387072,10,32,32,32,2147483648,1024,1024,32768,32,32,0,0
bcsr_omp_gpu 1 x 1,0.029644,0.084131,0.113775,2.834712,387072,10,1,1,-1,66154496,1024,1024,32768,32,32,0,0
bcsr_omp_gpu 2 x 2,0.107465,0.087644,0.195109,2.424972,387072,10,2,2,-1,252485632,1024,1024,32768,32,32,0,0
bcsr_omp_gpu 4 x 4,0.674516,0.149943,0.824458,1.259333,387072,10,4,4,-1,847970304,1024,1024,32768,32,32,0,0
bcsr_omp_gpu 8 x 8,2.924260,0.140165,3.064425,0.634992,387072,10,8,8,-1,1856765952,1024,1024,32768,32,32,0,0
bcsr_omp_gpu 16 x 16,3.829718,0.148350,3.978068,0.560630,387072,10,16,16,-1,2146959360,1024,1024,32768,32,32,0,0
bcsr_omp_gpu 32 x 32,6.173337,0.094852,6.268190,0.347870,387072,10,32,32,-1,2147483648,1024,1024,32768,32,32,0,0
