,Name,-O,FLOPS,MFLOPS,GFLOPS,FOP Count,Avg Run Time (s),Format Time (s),Total Time (s),Verification,Iters,Block Row,Block Col,K-Bound,Threads,Rows,Cols,NNZ,NNZ*2,Max Cols,Avg Cols,Col Ratio,Variance,Std Deviation
27,BCSR OMP,O2,987763541.305563,987.763541,0.987764,164416128,0.168402,16.102805,16.271207,224,10,2,2,16,8,108384,108384,5138004,10276008,204,47,4.0,313,17
28,BCSR OMP,O2,1707651744.775311,1707.651745,1.707652,164416128,0.096678,16.330619,16.427296,224,10,16,16,16,8,108384,108384,5138004,10276008,204,47,4.0,313,17
29,BCSR OMP,O2,3231713173.608826,3231.713174,3.231713,657664512,0.204585,16.008053,16.212638,896,10,2,2,64,8,108384,108384,5138004,10276008,204,47,4.0,313,17
30,BCSR OMP,O2,4384435989.846674,4384.43599,4.384436,657664512,0.150272,16.278585,16.428857,896,10,16,16,64,8,108384,108384,5138004,10276008,204,47,4.0,313,17
31,BCSR OMP,O2,5263433664.769545,5263.433665,5.263434,1315329024,0.250484,16.007035,16.257519,1792,10,2,2,128,8,108384,108384,5138004,10276008,204,47,4.0,313,17
32,BCSR OMP,O2,6610697757.139482,6610.697757,6.610698,1315329024,0.199232,16.326955,16.526187,1792,10,16,16,128,8,108384,108384,5138004,10276008,204,47,4.0,313,17
33,BCSR OMP,O2,896153004.561425,896.153005,0.896153,164416128,0.186074,15.996378,16.182452,224,10,2,2,16,16,108384,108384,5138004,10276008,204,47,4.0,313,17
34,BCSR OMP,O2,2085232076.665834,2085.232077,2.085232,164416128,0.080057,16.320563,16.40062,224,10,16,16,16,16,108384,108384,5138004,10276008,204,47,4.0,313,17
35,BCSR OMP,O2,3013958540.464072,3013.95854,3.013959,657664512,0.219429,15.991442,16.210871,896,10,2,2,64,16,108384,108384,5138004,10276008,204,47,4.0,313,17
36,BCSR OMP,O2,5194503178.945463,5194.503179,5.194503,657664512,0.129337,16.293646,16.422983,896,10,16,16,64,16,108384,108384,5138004,10276008,204,47,4.0,313,17
37,BCSR OMP,O2,5119080802.181787,5119.080802,5.119081,1315329024,0.258347,16.226784,16.485131,1792,10,2,2,128,16,108384,108384,5138004,10276008,204,47,4.0,313,17
38,BCSR OMP,O2,8793663407.67973,8793.663408,8.793663,1315329024,0.150061,16.448629,16.59869,1792,10,16,16,128,16,108384,108384,5138004,10276008,204,47,4.0,313,17
39,BCSR OMP,O2,682177021.80047,682.177022,0.682177,164416128,0.24414,16.076154,16.320293,224,10,2,2,16,32,108384,108384,5138004,10276008,204,47,4.0,313,17
40,BCSR OMP,O2,1362074603.593168,1362.074604,1.362075,164416128,0.124481,16.252454,16.376936,224,10,16,16,16,32,108384,108384,5138004,10276008,204,47,4.0,313,17
41,BCSR OMP,O2,2376470954.584331,2376.470955,2.376471,657664512,0.276975,16.080044,16.357019,896,10,2,2,64,32,108384,108384,5138004,10276008,204,47,4.0,313,17
42,BCSR OMP,O2,4710162627.89352,4710.162628,4.710163,657664512,0.149515,16.285464,16.434979,896,10,16,16,64,32,108384,108384,5138004,10276008,204,47,4.0,313,17
43,BCSR OMP,O2,4322543894.062946,4322.543894,4.322544,1315329024,0.304588,16.073706,16.378294,1792,10,2,2,128,32,108384,108384,5138004,10276008,204,47,4.0,313,17
44,BCSR OMP,O2,6812865994.321414,6812.865994,6.812866,1315329024,0.198118,16.30373,16.501848,1792,10,16,16,128,32,108384,108384,5138004,10276008,204,47,4.0,313,17
