,Name,-O,FLOPS,MFLOPS,GFLOPS,FOP Count,Avg Run Time (s),Format Time (s),Total Time (s),Verification,Iters,Block Row,Block Col,K-Bound,Threads,Rows,Cols,NNZ,NNZ*2,Max Cols,Avg Cols,Col Ratio,Variance,Std Deviation
16,BCSR OMP,O2,109383994.14805,109.383994,0.109384,4748002,0.051061,3.593516,3.644577,48896,10,4,4,128,16,46835,46835,2374001,4748002,145,50,2.0,772,27
17,BCSR OMP,O2,36977789.676307,36.97779,0.036978,4748002,0.128867,3.72763,3.856497,48896,10,16,16,128,16,46835,46835,2374001,4748002,145,50,2.0,772,27
18,BCSR OMP,O2,285150573.671116,285.150574,0.285151,4748002,0.02347,3.574696,3.598166,6112,10,2,2,16,32,46835,46835,2374001,4748002,145,50,2.0,772,27
19,BCSR OMP,O2,230868107.874466,230.868108,0.230868,4748002,0.027639,3.631873,3.659512,6112,10,4,4,16,32,46835,46835,2374001,4748002,145,50,2.0,772,27
20,BCSR OMP,O2,120312897.459984,120.312897,0.120313,4748002,0.042247,3.72627,3.768517,6112,10,16,16,16,32,46835,46835,2374001,4748002,145,50,2.0,772,27
21,BCSR OMP,O2,136883588.380383,136.883588,0.136884,4748002,0.040036,3.56329,3.603326,24448,10,2,2,64,32,46835,46835,2374001,4748002,145,50,2.0,772,27
22,BCSR OMP,O2,110255341.420787,110.255341,0.110255,4748002,0.045711,3.566235,3.611946,24448,10,4,4,64,32,46835,46835,2374001,4748002,145,50,2.0,772,27
23,BCSR OMP,O2,68939071.386388,68.939071,0.068939,4748002,0.070601,3.714876,3.785477,24448,10,16,16,64,32,46835,46835,2374001,4748002,145,50,2.0,772,27
24,BCSR OMP,O2,92330041.513771,92.330042,0.09233,4748002,0.052984,3.560862,3.613846,48896,10,2,2,128,32,46835,46835,2374001,4748002,145,50,2.0,772,27
25,BCSR OMP,O2,78900893.061947,78.900893,0.078901,4748002,0.062981,3.624241,3.687221,48896,10,4,4,128,32,46835,46835,2374001,4748002,145,50,2.0,772,27
26,BCSR OMP,O2,49499037.142968,49.499037,0.049499,4748002,0.096433,3.720631,3.817063,48896,10,16,16,128,32,46835,46835,2374001,4748002,145,50,2.0,772,27
27,BCSR OMP,O2,1041970167.679146,1041.970168,1.04197,75968032,0.082223,3.609329,3.691552,6112,10,2,2,16,8,46835,46835,2374001,4748002,145,50,2.0,772,27
28,BCSR OMP,O2,2753629888.029174,2753.629888,2.75363,75968032,0.037825,3.720683,3.758508,6112,10,16,16,16,8,46835,46835,2374001,4748002,145,50,2.0,772,27
29,BCSR OMP,O2,3336303564.074718,3336.303564,3.336304,303872128,0.097497,3.600024,3.69752,24448,10,2,2,64,8,46835,46835,2374001,4748002,145,50,2.0,772,27
30,BCSR OMP,O2,4757656449.946929,4757.65645,4.757656,303872128,0.071537,3.705397,3.776934,24448,10,16,16,64,8,46835,46835,2374001,4748002,145,50,2.0,772,27
31,BCSR OMP,O2,4810121416.083502,4810.121416,4.810121,607744256,0.13422,3.585124,3.719344,48896,10,2,2,128,8,46835,46835,2374001,4748002,145,50,2.0,772,27
32,BCSR OMP,O2,6520575620.540742,6520.575621,6.520576,607744256,0.103726,3.698258,3.801984,48896,10,16,16,128,8,46835,46835,2374001,4748002,145,50,2.0,772,27
33,BCSR OMP,O2,954044571.714529,954.044572,0.954045,75968032,0.087715,3.591276,3.678991,6112,10,2,2,16,16,46835,46835,2374001,4748002,145,50,2.0,772,27
34,BCSR OMP,O2,4189748225.861895,4189.748226,4.189748,75968032,0.025856,3.730893,3.756749,6112,10,16,16,16,16,46835,46835,2374001,4748002,145,50,2.0,772,27
35,BCSR OMP,O2,2913584017.511273,2913.584018,2.913584,303872128,0.111167,3.607419,3.718586,24448,10,2,2,64,16,46835,46835,2374001,4748002,145,50,2.0,772,27
36,BCSR OMP,O2,6783235611.33395,6783.235611,6.783236,303872128,0.056788,3.712358,3.769146,24448,10,16,16,64,16,46835,46835,2374001,4748002,145,50,2.0,772,27
37,BCSR OMP,O2,4605967718.955686,4605.967719,4.605968,607744256,0.138871,3.596887,3.735758,48896,10,2,2,128,16,46835,46835,2374001,4748002,145,50,2.0,772,27
38,BCSR OMP,O2,8379837740.377795,8379.83774,8.379838,607744256,0.081128,3.7075,3.788628,48896,10,16,16,128,16,46835,46835,2374001,4748002,145,50,2.0,772,27
39,BCSR OMP,O2,465550050.281584,465.55005,0.46555,75968032,0.164142,3.593823,3.757965,6112,10,2,2,16,32,46835,46835,2374001,4748002,145,50,2.0,772,27
40,BCSR OMP,O2,1555389130.067641,1555.38913,1.555389,75968032,0.057182,3.706296,3.763478,6112,10,16,16,16,32,46835,46835,2374001,4748002,145,50,2.0,772,27
41,BCSR OMP,O2,1814347543.317748,1814.347543,1.814348,303872128,0.169956,3.588172,3.758128,24448,10,2,2,64,32,46835,46835,2374001,4748002,145,50,2.0,772,27
42,BCSR OMP,O2,4312663706.895487,4312.663707,4.312664,303872128,0.079865,3.737114,3.816979,24448,10,16,16,64,32,46835,46835,2374001,4748002,145,50,2.0,772,27
43,BCSR OMP,O2,3527146990.830753,3527.146991,3.527147,607744256,0.176482,3.584948,3.76143,48896,10,2,2,128,32,46835,46835,2374001,4748002,145,50,2.0,772,27
44,BCSR OMP,O2,5242063613.099698,5242.063613,5.242064,607744256,0.124546,3.667715,3.792261,48896,10,16,16,128,32,46835,46835,2374001,4748002,145,50,2.0,772,27
