Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
csr_transpose_omp -t bcsstk17,0.846128,1.124641,1.970769,5.701778,0,1,1,1,16,4824433776,10974,10974,219812,108,20,79,8
csr_transpose_omp_omp -t bcsstk17,0.855836,1.163775,2.019611,5.637100,0,1,1,1,16,4824433776,10974,10974,219812,108,20,79,8
csr_omp -t bcsstk17,4.779415,1.124393,5.903808,1.009419,0,1,1,1,32,4824433776,10974,10974,219812,108,20,79,8
csr_transpose_omp -t bcsstk17,0.902800,1.114029,2.016829,5.343856,0,1,1,1,32,4824433776,10974,10974,219812,108,20,79,8
csr_transpose_omp_omp -t bcsstk17,0.827576,1.155098,1.982674,5.829595,0,1,1,1,32,4824433776,10974,10974,219812,108,20,79,8
csr_omp_gpu,4.744881,1.126896,5.871777,1.016766,0,1,1,1,-1,4824433776,10974,10974,219812,108,20,79,8
csr_transpose_omp_gpu,1.828661,1.134111,2.962772,2.638233,0,1,1,1,-1,4824433776,10974,10974,219812,108,20,79,8
ell_serial,112.259085,1.178888,113.437973,0.231719,0,1,1,1,-1,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_serial,11.613528,1.176159,12.789687,2.239853,0,1,1,1,-1,26012594016,10974,10974,219812,108,20,79,8
ell_omp -t 1,112.281815,1.182050,113.463865,0.231672,0,1,1,1,1,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp -t bcsstk17,11.609179,1.168891,12.778070,2.240692,0,1,1,1,1,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_omp -t bcsstk17,11.683135,1.179713,12.862848,2.226508,0,1,1,1,1,26012594016,10974,10974,219812,108,20,79,8
ell_omp -t 2,57.080577,1.207304,58.287881,0.455717,0,1,1,1,2,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp -t bcsstk17,6.662538,1.234071,7.896609,3.904307,0,1,1,1,2,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_omp -t bcsstk17,5.933166,1.195394,7.128560,4.384269,0,1,1,1,2,26012594016,10974,10974,219812,108,20,79,8
ell_omp -t 4,29.070379,1.171501,30.241880,0.894814,0,1,1,1,4,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp -t bcsstk17,4.177569,1.190455,5.368024,6.226730,0,1,1,1,4,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_omp -t bcsstk17,3.122116,1.187295,4.309411,8.331719,0,1,1,1,4,26012594016,10974,10974,219812,108,20,79,8
ell_omp -t 8,20.331392,1.190989,21.522381,1.279430,0,1,1,1,8,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp -t bcsstk17,2.989990,1.167175,4.157165,8.699893,0,1,1,1,8,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_omp -t bcsstk17,1.815316,1.211886,3.027202,14.329513,0,1,1,1,8,26012594016,10974,10974,219812,108,20,79,8
ell_omp -t 16,20.522847,1.158324,21.681171,1.267494,0,1,1,1,16,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp -t bcsstk17,2.835758,1.159789,3.995547,9.173066,0,1,1,1,16,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_omp -t bcsstk17,1.609485,1.177951,2.787436,16.162061,0,1,1,1,16,26012594016,10974,10974,219812,108,20,79,8
ell_omp -t 32,20.233984,1.179546,21.413530,1.285589,0,1,1,1,32,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp -t bcsstk17,2.741666,1.180690,3.922356,9.487878,0,1,1,1,32,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_omp -t bcsstk17,1.569339,1.169640,2.738979,16.575509,0,1,1,1,32,26012594016,10974,10974,219812,108,20,79,8
ell_omp_gpu,19.915402,1.196991,21.112393,1.306155,0,1,1,1,-1,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_gpu,2.628075,1.176904,3.804979,9.897964,0,1,1,1,-1,26012594016,10974,10974,219812,108,20,79,8
bcsr_serial 1 x 1,20.689277,8.406663,29.095940,0.233185,0,1,1,1,-1,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_serial 1 x 1,3.336717,8.602790,11.939507,1.445862,0,1,1,1,-1,4824433776,10974,10974,219812,108,20,79,8
bcsr_serial 2 x 2,24.616207,8.274770,32.890977,0.233419,0,1,2,2,-1,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_serial 2 x 2,3.683847,8.262196,11.946043,1.559755,0,1,2,2,-1,5745898608,10974,10974,219812,108,20,79,8
bcsr_serial 4 x 4,36.265748,8.622408,44.888156,0.233404,0,1,4,4,-1,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_serial 4 x 4,4.757678,8.605519,13.363197,1.779135,0,1,4,4,-1,8464553472,10974,10974,219812,108,20,79,8
bcsr_serial 8 x 8,58.908537,8.412444,67.320981,0.228745,0,1,8,8,-1,13475018496,10974,10974,219812,108,20,79,8
bcsr_transpose_serial 8 x 8,6.697331,8.341270,15.038601,2.011998,0,1,8,8,-1,13475018496,10974,10974,219812,108,20,79,8
bcsr_serial 16 x 16,102.307751,8.369671,110.677422,0.232090,0,1,16,16,-1,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_serial 16 x 16,10.891014,8.284120,19.175134,2.180199,0,1,16,16,-1,23744575488,10974,10974,219812,108,20,79,8
bcsr_serial 32 x 32,189.076522,8.266127,197.342649,0.231313,0,1,32,32,-1,43735867392,10974,10974,219812,108,20,79,8
bcsr_transpose_serial 32 x 32,19.630704,8.475374,28.106078,2.227932,0,1,32,32,-1,43735867392,10974,10974,219812,108,20,79,8
bcsr_omp 1 x 1 -t 1,20.612988,8.359903,28.972891,0.234048,0,1,1,1,1,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 1 x 1 -t bcsstk17,3.346823,8.374818,11.721641,1.441497,0,1,1,1,1,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 1 x 1 -t bcsstk17,3.371852,8.501736,11.873588,1.430796,0,1,1,1,1,4824433776,10974,10974,219812,108,20,79,8
bcsr_omp 1 x 1 -t 2,11.506968,8.457061,19.964029,0.419262,0,1,1,1,2,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 1 x 1 -t bcsstk17,2.516081,8.418526,10.934607,1.917440,0,1,1,1,2,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 1 x 1 -t bcsstk17,1.825335,8.382564,10.207899,2.643040,0,1,1,1,2,4824433776,10974,10974,219812,108,20,79,8
bcsr_omp 1 x 1 -t 4,6.358155,8.557859,14.916014,0.758779,0,1,1,1,4,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 1 x 1 -t bcsstk17,2.059314,8.515585,10.574899,2.342738,0,1,1,1,4,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 1 x 1 -t bcsstk17,1.001235,8.445634,9.446869,4.818483,0,1,1,1,4,4824433776,10974,10974,219812,108,20,79,8
bcsr_omp 1 x 1 -t 8,4.630980,8.447100,13.078080,1.041774,0,1,1,1,8,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 1 x 1 -t bcsstk17,1.849600,8.526357,10.375957,2.608366,0,1,1,1,8,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 1 x 1 -t bcsstk17,0.692861,8.445886,9.138747,6.963061,0,1,1,1,8,4824433776,10974,10974,219812,108,20,79,8
bcsr_omp 1 x 1 -t 16,4.157612,8.375830,12.533442,1.160386,0,1,1,1,16,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 1 x 1 -t bcsstk17,1.921896,8.765651,10.687547,2.510247,0,1,1,1,16,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 1 x 1 -t bcsstk17,0.811169,8.546045,9.357214,5.947508,0,1,1,1,16,4824433776,10974,10974,219812,108,20,79,8
bcsr_omp 1 x 1 -t 32,4.196373,8.486685,12.683058,1.149668,0,1,1,1,32,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 1 x 1 -t bcsstk17,1.854435,8.428595,10.283030,2.601565,0,1,1,1,32,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 1 x 1 -t bcsstk17,0.759553,8.436704,9.196257,6.351675,0,1,1,1,32,4824433776,10974,10974,219812,108,20,79,8
bcsr_omp 2 x 2 -t 1,24.731035,8.253075,32.984110,0.232336,0,1,2,2,1,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 2 x 2 -t bcsstk17,3.699885,8.295056,11.994941,1.552994,0,1,2,2,1,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 2 x 2 -t bcsstk17,3.751433,8.278223,12.029656,1.531654,0,1,2,2,1,5745898608,10974,10974,219812,108,20,79,8
bcsr_omp 2 x 2 -t 2,13.256562,8.283062,21.539624,0.433438,0,1,2,2,2,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 2 x 2 -t bcsstk17,2.683561,8.331020,11.014581,2.141147,0,1,2,2,2,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 2 x 2 -t bcsstk17,1.988344,8.323977,10.312321,2.889791,0,1,2,2,2,5745898608,10974,10974,219812,108,20,79,8
bcsr_omp 2 x 2 -t 4,6.866501,8.229879,15.096380,0.836802,0,1,2,2,4,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 2 x 2 -t bcsstk17,2.084042,8.259091,10.343133,2.757093,0,1,2,2,4,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 2 x 2 -t bcsstk17,1.034164,8.268269,9.302433,5.556080,0,1,2,2,4,5745898608,10974,10974,219812,108,20,79,8
bcsr_omp 2 x 2 -t 8,4.746044,8.224278,12.970322,1.210671,0,1,2,2,8,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 2 x 2 -t bcsstk17,1.910041,8.203671,10.113712,3.008259,0,1,2,2,8,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 2 x 2 -t bcsstk17,0.807751,8.310735,9.118486,7.113453,0,1,2,2,8,5745898608,10974,10974,219812,108,20,79,8
bcsr_omp 2 x 2 -t 16,4.902889,8.265699,13.168588,1.171941,0,1,2,2,16,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 2 x 2 -t bcsstk17,1.964226,8.342792,10.307018,2.925274,0,1,2,2,16,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 2 x 2 -t bcsstk17,0.899667,8.213931,9.113598,6.386695,0,1,2,2,16,5745898608,10974,10974,219812,108,20,79,8
bcsr_omp 2 x 2 -t 32,4.951270,8.285524,13.236794,1.160490,0,1,2,2,32,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 2 x 2 -t bcsstk17,2.017915,8.282465,10.300380,2.847443,0,1,2,2,32,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 2 x 2 -t bcsstk17,0.919470,8.271555,9.191025,6.249143,0,1,2,2,32,5745898608,10974,10974,219812,108,20,79,8
bcsr_omp 4 x 4 -t 1,36.235994,8.637993,44.873987,0.233595,0,1,4,4,1,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 4 x 4 -t bcsstk17,4.784948,8.772229,13.557177,1.768996,0,1,4,4,1,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 4 x 4 -t bcsstk17,4.801260,8.923593,13.724853,1.762986,0,1,4,4,1,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp 4 x 4 -t 2,19.166358,8.640636,27.806994,0.441636,0,1,4,4,2,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 4 x 4 -t bcsstk17,3.215284,8.666599,11.881883,2.632599,0,1,4,4,2,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 4 x 4 -t bcsstk17,2.503384,8.580722,11.084106,3.381244,0,1,4,4,2,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp 4 x 4 -t 4,9.956482,8.577910,18.534392,0.850155,0,1,4,4,4,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 4 x 4 -t bcsstk17,2.417037,8.680070,11.097107,3.502037,0,1,4,4,4,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 4 x 4 -t bcsstk17,1.337915,8.805745,10.143660,6.326675,0,1,4,4,4,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp 4 x 4 -t 8,7.117364,8.587583,15.704947,1.189282,0,1,4,4,8,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 4 x 4 -t bcsstk17,2.191193,8.625010,10.816203,3.862988,0,1,4,4,8,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 4 x 4 -t bcsstk17,1.061104,8.591074,9.652178,7.977119,0,1,4,4,8,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp 4 x 4 -t 16,6.948939,8.728047,15.676986,1.218107,0,1,4,4,16,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 4 x 4 -t bcsstk17,2.270147,8.623498,10.893645,3.728637,0,1,4,4,16,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 4 x 4 -t bcsstk17,1.165227,8.694661,9.859888,7.264296,0,1,4,4,16,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp 4 x 4 -t 32,7.023689,8.645426,15.669115,1.205144,0,1,4,4,32,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 4 x 4 -t bcsstk17,2.262307,8.731538,10.993845,3.741558,0,1,4,4,32,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 4 x 4 -t bcsstk17,1.172440,8.682409,9.854849,7.219606,0,1,4,4,32,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp 8 x 8 -t 1,57.639531,8.420583,66.060114,0.233781,0,1,8,8,1,13475018496,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 8 x 8 -t bcsstk17,6.701750,8.372509,15.074259,2.010672,0,1,8,8,1,13475018496,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 8 x 8 -t bcsstk17,6.749806,8.350813,15.100619,1.996356,0,1,8,8,1,13475018496,10974,10974,219812,108,20,79,8
bcsr_omp 8 x 8 -t 2,30.194615,8.375765,38.570380,0.446272,0,1,8,8,2,13475018496,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 8 x 8 -t bcsstk17,4.251181,8.429111,12.680292,3.169712,0,1,8,8,2,13475018496,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 8 x 8 -t bcsstk17,3.563359,8.366819,11.930178,3.781549,0,1,8,8,2,13475018496,10974,10974,219812,108,20,79,8
bcsr_omp 8 x 8 -t 4,16.459088,8.369883,24.828971,0.818698,0,1,8,8,4,13475018496,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 8 x 8 -t bcsstk17,3.116960,8.396763,11.513723,4.323129,0,1,8,8,4,13475018496,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 8 x 8 -t bcsstk17,2.041362,8.561132,10.602494,6.600994,0,1,8,8,4,13475018496,10974,10974,219812,108,20,79,8
bcsr_omp 8 x 8 -t 8,10.896648,8.386344,19.282992,1.236621,0,1,8,8,8,13475018496,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 8 x 8 -t bcsstk17,2.784889,8.487776,11.272665,4.838620,0,1,8,8,8,13475018496,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 8 x 8 -t bcsstk17,1.635362,8.474542,10.109904,8.239776,0,1,8,8,8,13475018496,10974,10974,219812,108,20,79,8
bcsr_omp 8 x 8 -t 16,11.312196,8.620518,19.932714,1.191194,0,1,8,8,16,13475018496,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 8 x 8 -t bcsstk17,2.940572,8.765256,11.705828,4.582448,0,1,8,8,16,13475018496,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 8 x 8 -t bcsstk17,1.758575,8.667700,10.426275,7.662465,0,1,8,8,16,13475018496,10974,10974,219812,108,20,79,8
bcsr_omp 8 x 8 -t 32,11.175480,8.614742,19.790222,1.205766,0,1,8,8,32,13475018496,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 8 x 8 -t bcsstk17,2.859701,8.512847,11.372548,4.712038,0,1,8,8,32,13475018496,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 8 x 8 -t bcsstk17,1.803373,8.817057,10.620430,7.472120,0,1,8,8,32,13475018496,10974,10974,219812,108,20,79,8
bcsr_omp 16 x 16 -t 1,104.891500,8.486661,113.378161,0.226373,0,1,16,16,1,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 16 x 16 -t bcsstk17,11.262286,8.619054,19.881340,2.108326,0,1,16,16,1,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 16 x 16 -t bcsstk17,11.126025,8.412986,19.539011,2.134147,0,1,16,16,1,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp 16 x 16 -t 2,53.615036,8.312814,61.927850,0.442872,0,1,16,16,2,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 16 x 16 -t bcsstk17,6.635649,8.293477,14.929126,3.578335,0,1,16,16,2,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 16 x 16 -t bcsstk17,5.930321,8.328351,14.258672,4.003928,0,1,16,16,2,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp 16 x 16 -t 4,30.235438,8.308364,38.543802,0.785323,0,1,16,16,4,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 16 x 16 -t bcsstk17,4.643965,8.343762,12.987727,5.112996,0,1,16,16,4,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 16 x 16 -t bcsstk17,3.559491,8.292116,11.851607,6.670778,0,1,16,16,4,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp 16 x 16 -t 8,20.343604,8.289435,28.633039,1.167176,0,1,16,16,8,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 16 x 16 -t bcsstk17,3.757026,8.308964,12.065990,6.320045,0,1,16,16,8,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 16 x 16 -t bcsstk17,2.626362,8.252903,10.879265,9.040862,0,1,16,16,8,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp 16 x 16 -t 16,19.258081,8.309341,27.567422,1.232967,0,1,16,16,16,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 16 x 16 -t bcsstk17,3.831106,8.302651,12.133757,6.197838,0,1,16,16,16,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 16 x 16 -t bcsstk17,2.771424,8.361684,11.133108,8.567644,0,1,16,16,16,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp 16 x 16 -t 32,19.001285,8.926113,27.927398,1.249630,0,1,16,16,32,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 16 x 16 -t bcsstk17,3.896756,8.386923,12.283679,6.093421,0,1,16,16,32,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 16 x 16 -t bcsstk17,2.752095,8.291325,11.043420,8.627818,0,1,16,16,32,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp 32 x 32 -t 1,188.405689,8.285891,196.691580,0.232137,0,1,32,32,1,43735867392,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 32 x 32 -t bcsstk17,19.612435,8.341507,27.953942,2.230007,0,1,32,32,1,43735867392,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 32 x 32 -t bcsstk17,19.538804,8.289274,27.828078,2.238411,0,1,32,32,1,43735867392,10974,10974,219812,108,20,79,8
bcsr_omp 32 x 32 -t 2,97.259047,8.376491,105.635538,0.449684,0,1,32,32,2,43735867392,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 32 x 32 -t bcsstk17,11.270650,8.331480,19.602130,3.880510,0,1,32,32,2,43735867392,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 32 x 32 -t bcsstk17,10.613319,8.314880,18.928199,4.120847,0,1,32,32,2,43735867392,10974,10974,219812,108,20,79,8
bcsr_omp 32 x 32 -t 4,55.731760,8.256008,63.987768,0.784757,0,1,32,32,4,43735867392,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 32 x 32 -t bcsstk17,7.393585,8.526204,15.919789,5.915380,0,1,32,32,4,43735867392,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 32 x 32 -t bcsstk17,6.302862,8.375218,14.678080,6.939049,0,1,32,32,4,43735867392,10974,10974,219812,108,20,79,8
bcsr_omp 32 x 32 -t 8,37.442980,8.602262,46.045242,1.168066,0,1,32,32,8,43735867392,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 32 x 32 -t bcsstk17,5.738686,8.327703,14.066389,7.621234,0,1,32,32,8,43735867392,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 32 x 32 -t bcsstk17,4.715261,8.329464,13.044725,9.275386,0,1,32,32,8,43735867392,10974,10974,219812,108,20,79,8
bcsr_omp 32 x 32 -t 16,36.275183,8.270398,44.545581,1.205669,0,1,32,32,16,43735867392,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 32 x 32 -t bcsstk17,5.823534,8.535206,14.358740,7.510194,0,1,32,32,16,43735867392,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 32 x 32 -t bcsstk17,4.719868,8.309825,13.029693,9.266333,0,1,32,32,16,43735867392,10974,10974,219812,108,20,79,8
bcsr_omp 32 x 32 -t 32,34.849331,8.274426,43.123757,1.254999,0,1,32,32,32,43735867392,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 32 x 32 -t bcsstk17,5.741562,8.268521,14.010083,7.617416,0,1,32,32,32,43735867392,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 32 x 32 -t bcsstk17,4.505507,8.283903,12.789410,9.707202,0,1,32,32,32,43735867392,10974,10974,219812,108,20,79,8
bcsr_omp_gpu 1 x 1,4.058488,8.402696,12.461184,1.188727,0,1,1,1,-1,4824433776,10974,10974,219812,108,20,79,8
