Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
bcsr_omp 1 x 1 -t 4,0.001883,0.074877,0.076760,25.250396,98304,10,1,1,4,33343488,1024,1024,16384,16,16,0,0
bcsr_omp 1 x 1 -t 8,0.001317,0.075113,0.076430,38.289512,98304,10,1,1,8,33343488,1024,1024,16384,16,16,0,0
bcsr_omp 1 x 1 -t 16,0.000986,0.077440,0.078426,59.567241,98304,10,1,1,16,33343488,1024,1024,16384,16,16,0,0
bcsr_omp 1 x 1 -t 32,0.001886,0.112946,0.114832,51.779869,98304,10,1,1,32,33343488,1024,1024,16384,16,16,0,0
bcsr_omp 2 x 2 -t 1,0.014707,0.075065,0.089772,9.076062,98304,10,2,2,1,130342912,1024,1024,16384,16,16,0,0
bcsr_omp 2 x 2 -t 2,0.008059,0.080114,0.088173,17.446869,98304,10,2,2,2,130342912,1024,1024,16384,16,16,0,0
bcsr_omp 2 x 2 -t 4,0.004435,0.076156,0.080591,34.018129,98304,10,2,2,4,130342912,1024,1024,16384,16,16,0,0
bcsr_omp 2 x 2 -t 8,0.002789,0.076338,0.079127,59.873750,98304,10,2,2,8,130342912,1024,1024,16384,16,16,0,0
bcsr_omp 2 x 2 -t 16,0.001880,0.079084,0.080964,99.437697,98304,10,2,2,16,130342912,1024,1024,16384,16,16,0,0
bcsr_omp 2 x 2 -t 32,0.002369,0.112681,0.115050,113.959134,98304,10,2,2,32,130342912,1024,1024,16384,16,16,0,0
bcsr_omp 4 x 4 -t 1,0.042594,0.085513,0.128106,11.774218,98304,10,4,4,1,477593600,1024,1024,16384,16,16,0,0
bcsr_omp 4 x 4 -t 2,0.022160,0.085414,0.107574,22.820553,98304,10,4,4,2,477593600,1024,1024,16384,16,16,0,0
bcsr_omp 4 x 4 -t 4,0.012437,0.085798,0.098235,40.524607,98304,10,4,4,4,477593600,1024,1024,16384,16,16,0,0
bcsr_omp 4 x 4 -t 8,0.007364,0.086444,0.093808,71.277108,98304,10,4,4,8,477593600,1024,1024,16384,16,16,0,0
bcsr_omp 4 x 4 -t 16,0.004303,0.088092,0.092395,131.948717,98304,10,4,4,16,477593600,1024,1024,16384,16,16,0,0
bcsr_omp 4 x 4 -t 32,0.004165,0.127909,0.132074,179.345834,98304,10,4,4,32,477593600,1024,1024,16384,16,16,0,0
bcsr_omp 8 x 8 -t 1,0.096244,0.114749,0.210993,14.203705,98304,10,8,8,1,1364721664,1024,1024,16384,16,16,0,0
bcsr_omp 8 x 8 -t 2,0.055056,0.135139,0.190195,25.524770,98304,10,8,8,2,1364721664,1024,1024,16384,16,16,0,0
bcsr_omp 8 x 8 -t 4,0.029868,0.102804,0.132672,47.310061,98304,10,8,8,4,1364721664,1024,1024,16384,16,16,0,0
bcsr_omp 8 x 8 -t 8,0.016864,0.101854,0.118718,85.242944,98304,10,8,8,8,1364721664,1024,1024,16384,16,16,0,0
bcsr_omp 8 x 8 -t 16,0.010167,0.101006,0.111173,142.843473,98304,10,8,8,16,1364721664,1024,1024,16384,16,16,0,0
bcsr_omp 8 x 8 -t 32,0.007367,0.136241,0.143608,241.002134,98304,10,8,8,32,1364721664,1024,1024,16384,16,16,0,0
bcsr_omp 16 x 16 -t 1,0.148393,0.096103,0.244496,14.210612,98304,10,16,16,1,2107113472,1024,1024,16384,16,16,0,0
bcsr_omp 16 x 16 -t 2,0.084417,0.133776,0.218193,25.767294,98304,10,16,16,2,2107113472,1024,1024,16384,16,16,0,0
bcsr_omp 16 x 16 -t 4,0.042919,0.100414,0.143333,50.223172,98304,10,16,16,4,2107113472,1024,1024,16384,16,16,0,0
bcsr_omp 16 x 16 -t 8,0.024242,0.096720,0.120962,90.577790,98304,10,16,16,8,2107113472,1024,1024,16384,16,16,0,0
bcsr_omp 16 x 16 -t 16,0.014313,0.100470,0.114783,154.030756,98304,10,16,16,16,2107113472,1024,1024,16384,16,16,0,0
bcsr_omp 16 x 16 -t 32,0.009836,0.101322,0.111158,263.908940,98304,10,16,16,32,2107113472,1024,1024,16384,16,16,0,0
bcsr_omp 32 x 32 -t 1,0.150624,0.087778,0.238402,14.269301,98304,10,32,32,1,2147483648,1024,1024,16384,16,16,0,0
bcsr_omp 32 x 32 -t 2,0.082717,0.128320,0.211037,26.499017,98304,10,32,32,2,2147483648,1024,1024,16384,16,16,0,0
bcsr_omp 32 x 32 -t 4,0.046421,0.125813,0.172234,47.669729,98304,10,32,32,4,2147483648,1024,1024,16384,16,16,0,0
bcsr_omp 32 x 32 -t 8,0.023806,0.090931,0.114737,93.664854,98304,10,32,32,8,2147483648,1024,1024,16384,16,16,0,0
bcsr_omp 32 x 32 -t 16,0.014481,0.096765,0.111246,154.696627,98304,10,32,32,16,2147483648,1024,1024,16384,16,16,0,0
bcsr_omp 32 x 32 -t 32,0.009793,0.090169,0.099962,268.377712,98304,10,32,32,32,2147483648,1024,1024,16384,16,16,0,0
bcsr_omp_gpu 1 x 1,0.022174,0.072455,0.094629,2.157629,98304,10,1,1,-1,33343488,1024,1024,16384,16,16,0,0
bcsr_omp_gpu 2 x 2,0.061392,0.074011,0.135403,2.296220,98304,10,2,2,-1,130342912,1024,1024,16384,16,16,0,0
bcsr_omp_gpu 4 x 4,0.386301,0.082243,0.468544,1.240282,98304,10,4,4,-1,477593600,1024,1024,16384,16,16,0,0
bcsr_omp_gpu 8 x 8,2.168325,0.141791,2.310116,0.629495,98304,10,8,8,-1,1364721664,1024,1024,16384,16,16,0,0
bcsr_omp_gpu 16 x 16,3.938821,0.137231,4.076052,0.534980,98304,10,16,16,-1,2107113472,1024,1024,16384,16,16,0,0
bcsr_omp_gpu 32 x 32,6.171866,0.125450,6.297316,0.347954,98304,10,32,32,-1,2147483648,1024,1024,16384,16,16,0,0
