Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
bcsr_omp 2 x 2 -t 1,0.021002,0.291043,0.312045,13.613282,0,10,2,2,1,278304832,2003,2003,42943,84,21,197,14
bcsr_omp 2 x 2 -t 2,0.013802,0.291910,0.305712,20.950215,0,10,2,2,2,278304832,2003,2003,42943,84,21,197,14
bcsr_omp 2 x 2 -t 4,0.009787,0.295437,0.305224,30.575504,0,10,2,2,4,278304832,2003,2003,42943,84,21,197,14
bcsr_omp 2 x 2 -t 8,0.006623,0.291703,0.298326,46.853023,0,10,2,2,8,278304832,2003,2003,42943,84,21,197,14
bcsr_omp 2 x 2 -t 16,0.003515,0.290742,0.294257,94.165675,0,10,2,2,16,278304832,2003,2003,42943,84,21,197,14
bcsr_omp 2 x 2 -t 32,0.003649,0.324609,0.328258,112.891324,0,10,2,2,32,278304832,2003,2003,42943,84,21,197,14
bcsr_omp 4 x 4 -t 1,0.031438,0.301454,0.332892,14.369669,0,10,4,4,1,446685024,2003,2003,42943,84,21,197,14
bcsr_omp 4 x 4 -t 2,0.021835,0.304847,0.326682,20.829395,0,10,4,4,2,446685024,2003,2003,42943,84,21,197,14
bcsr_omp 4 x 4 -t 4,0.015215,0.306348,0.321563,30.758980,0,10,4,4,4,446685024,2003,2003,42943,84,21,197,14
bcsr_omp 4 x 4 -t 8,0.009469,0.303141,0.312610,50.738269,0,10,4,4,8,446685024,2003,2003,42943,84,21,197,14
bcsr_omp 4 x 4 -t 16,0.005355,0.303813,0.309168,95.592370,0,10,4,4,16,446685024,2003,2003,42943,84,21,197,14
bcsr_omp 4 x 4 -t 32,0.004292,0.343343,0.347635,139.944491,0,10,4,4,32,446685024,2003,2003,42943,84,21,197,14
bcsr_omp 8 x 8 -t 1,0.046711,0.297395,0.344106,14.796144,0,10,8,8,1,688134656,2003,2003,42943,84,21,197,14
bcsr_omp 8 x 8 -t 2,0.036871,0.301845,0.338716,19.297292,0,10,8,8,2,688134656,2003,2003,42943,84,21,197,14
bcsr_omp 8 x 8 -t 4,0.021713,0.303111,0.324824,33.221173,0,10,8,8,4,688134656,2003,2003,42943,84,21,197,14
bcsr_omp 8 x 8 -t 8,0.013553,0.299304,0.312857,53.843596,0,10,8,8,8,688134656,2003,2003,42943,84,21,197,14
bcsr_omp 8 x 8 -t 16,0.008681,0.304058,0.312739,85.613226,0,10,8,8,16,688134656,2003,2003,42943,84,21,197,14
bcsr_omp 8 x 8 -t 32,0.005615,0.296067,0.301682,160.041986,0,10,8,8,32,688134656,2003,2003,42943,84,21,197,14
bcsr_omp 16 x 16 -t 1,0.074925,0.298310,0.373235,15.127275,0,10,16,16,1,1131166208,2003,2003,42943,84,21,197,14
bcsr_omp 16 x 16 -t 2,0.053633,0.303240,0.356873,21.519008,0,10,16,16,2,1131166208,2003,2003,42943,84,21,197,14
bcsr_omp 16 x 16 -t 4,0.032503,0.309801,0.342303,35.890308,0,10,16,16,4,1131166208,2003,2003,42943,84,21,197,14
bcsr_omp 16 x 16 -t 8,0.020122,0.303525,0.323647,58.919725,0,10,16,16,8,1131166208,2003,2003,42943,84,21,197,14
bcsr_omp 16 x 16 -t 16,0.010743,0.304485,0.315228,110.572043,0,10,16,16,16,1131166208,2003,2003,42943,84,21,197,14
bcsr_omp 16 x 16 -t 32,0.008015,0.297533,0.305548,164.663762,0,10,16,16,32,1131166208,2003,2003,42943,84,21,197,14
bcsr_omp 32 x 32 -t 1,0.117386,0.303688,0.421074,15.357191,0,10,32,32,1,1800841216,2003,2003,42943,84,21,197,14
bcsr_omp 32 x 32 -t 2,0.083001,0.304441,0.387442,22.240674,0,10,32,32,2,1800841216,2003,2003,42943,84,21,197,14
bcsr_omp 32 x 32 -t 4,0.046182,0.302591,0.348773,39.776904,0,10,32,32,4,1800841216,2003,2003,42943,84,21,197,14
bcsr_omp 32 x 32 -t 8,0.027403,0.304812,0.332215,68.280682,0,10,32,32,8,1800841216,2003,2003,42943,84,21,197,14
bcsr_omp 32 x 32 -t 16,0.017348,0.304575,0.321923,107.701156,0,10,32,32,16,1800841216,2003,2003,42943,84,21,197,14
bcsr_omp 32 x 32 -t 32,0.012422,0.343022,0.355444,164.288938,0,10,32,32,32,1800841216,2003,2003,42943,84,21,197,14
bcsr_omp_gpu 1 x 1,0.087959,0.294534,0.382493,2.046525,0,10,1,1,-1,172029658,2003,2003,42943,84,21,197,14
bcsr_omp_gpu 2 x 2,0.164306,0.323896,0.488202,1.721026,0,10,2,2,-1,278304832,2003,2003,42943,84,21,197,14
bcsr_omp_gpu 4 x 4,0.322863,0.356719,0.679582,1.390178,0,10,4,4,-1,446685024,2003,2003,42943,84,21,197,14
bcsr_omp_gpu 8 x 8,0.818255,0.336708,1.154963,0.841582,0,10,8,8,-1,688134656,2003,2003,42943,84,21,197,14
bcsr_omp_gpu 16 x 16,2.338694,0.322326,2.661020,0.483719,0,10,16,16,-1,1131166208,2003,2003,42943,84,21,197,14
bcsr_omp_gpu 32 x 32,4.897740,0.350937,5.248677,0.367697,0,10,32,32,-1,1800841216,2003,2003,42943,84,21,197,14
