,Name,-O,FLOPS,MFLOPS,GFLOPS,FOP Count,Avg Run Time (s),Format Time (s),Total Time (s),Verification,Iters,Block Row,Block Col,K-Bound,Threads,Rows,Cols,NNZ,NNZ*2,Max Cols,Avg Cols,Col Ratio,Variance,Std Deviation
27,BCSR OMP,O2,1684129761.159201,1684.129761,1.68413,70098912,0.046986,2.518224,2.56521,144,10,2,2,16,8,36417,36417,2190591,4381182,184,60,3.0,753,27
28,BCSR OMP,O2,7076397402.163231,7076.397402,7.076397,70098912,0.015356,2.590323,2.605679,144,10,16,16,16,8,36417,36417,2190591,4381182,184,60,3.0,753,27
29,BCSR OMP,O2,4506175413.7922,4506.175414,4.506175,280395648,0.067584,2.536777,2.604361,576,10,2,2,64,8,36417,36417,2190591,4381182,184,60,3.0,753,27
30,BCSR OMP,O2,10605525865.306902,10605.525865,10.605526,280395648,0.031556,2.58375,2.615306,576,10,16,16,64,8,36417,36417,2190591,4381182,184,60,3.0,753,27
31,BCSR OMP,O2,7125805576.794881,7125.805577,7.125806,560791296,0.084808,2.536797,2.621605,1152,10,2,2,128,8,36417,36417,2190591,4381182,184,60,3.0,753,27
32,BCSR OMP,O2,13195756989.619024,13195.75699,13.195757,560791296,0.048694,2.58914,2.637834,1152,10,16,16,128,8,36417,36417,2190591,4381182,184,60,3.0,753,27
33,BCSR OMP,O2,1531123558.510566,1531.123559,1.531124,70098912,0.051496,2.518107,2.569603,144,10,2,2,16,16,36417,36417,2190591,4381182,184,60,3.0,753,27
34,BCSR OMP,O2,8201214208.967875,8201.214209,8.201214,70098912,0.013778,2.595081,2.608859,144,10,16,16,16,16,36417,36417,2190591,4381182,184,60,3.0,753,27
35,BCSR OMP,O2,4099837286.200216,4099.837286,4.099837,280395648,0.074206,2.449044,2.52325,576,10,2,2,64,16,36417,36417,2190591,4381182,184,60,3.0,753,27
36,BCSR OMP,O2,15370785138.008648,15370.785138,15.370785,280395648,0.024127,2.603072,2.627199,576,10,16,16,64,16,36417,36417,2190591,4381182,184,60,3.0,753,27
37,BCSR OMP,O2,6881056610.551399,6881.056611,6.881057,560791296,0.087197,2.529662,2.616859,1152,10,2,2,128,16,36417,36417,2190591,4381182,184,60,3.0,753,27
38,BCSR OMP,O2,20386107205.388435,20386.107205,20.386107,560791296,0.033556,2.60772,2.641276,1152,10,16,16,128,16,36417,36417,2190591,4381182,184,60,3.0,753,27
39,BCSR OMP,O2,1360639604.797182,1360.639605,1.36064,70098912,0.058103,2.537175,2.595278,144,10,2,2,16,32,36417,36417,2190591,4381182,184,60,3.0,753,27
40,BCSR OMP,O2,6900558417.143051,6900.558417,6.900558,70098912,0.021953,2.594424,2.616377,144,10,16,16,16,32,36417,36417,2190591,4381182,184,60,3.0,753,27
41,BCSR OMP,O2,4075707306.85374,4075.707307,4.075707,280395648,0.074521,2.520694,2.595215,576,10,2,2,64,32,36417,36417,2190591,4381182,184,60,3.0,753,27
42,BCSR OMP,O2,15109047012.997707,15109.047013,15.109047,280395648,0.026065,2.593194,2.619259,576,10,16,16,64,32,36417,36417,2190591,4381182,184,60,3.0,753,27
43,BCSR OMP,O2,6431168134.417695,6431.168134,6.431168,560791296,0.093985,2.523865,2.61785,1152,10,2,2,128,32,36417,36417,2190591,4381182,184,60,3.0,753,27
44,BCSR OMP,O2,20241435886.440662,20241.435886,20.241436,560791296,0.035532,2.596998,2.63253,1152,10,16,16,128,32,36417,36417,2190591,4381182,184,60,3.0,753,27
