Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
bcsr_omp 16 x 16 -t 4,0.064383,0.875907,0.940290,33.354809,6144,1,16,16,4,2147483648,1024,1024,1048576,1024,1024,0,0
bcsr_omp 16 x 16 -t 8,0.037334,0.871469,0.908803,57.520542,6144,1,16,16,8,2147483648,1024,1024,1048576,1024,1024,0,0
bcsr_omp 16 x 16 -t 16,0.023906,0.866368,0.890274,89.830349,6144,1,16,16,16,2147483648,1024,1024,1048576,1024,1024,0,0
bcsr_omp 16 x 16 -t 32,0.030406,0.878522,0.908928,70.626974,6144,1,16,16,32,2147483648,1024,1024,1048576,1024,1024,0,0
bcsr_omp 32 x 32 -t 1,0.183976,0.878519,1.062495,11.672618,6144,1,32,32,1,2147483648,1024,1024,1048576,1024,1024,0,0
bcsr_omp 32 x 32 -t 2,0.112722,0.874776,0.987498,19.051163,6144,1,32,32,2,2147483648,1024,1024,1048576,1024,1024,0,0
bcsr_omp 32 x 32 -t 4,0.066171,0.877234,0.943405,32.453581,6144,1,32,32,4,2147483648,1024,1024,1048576,1024,1024,0,0
bcsr_omp 32 x 32 -t 8,0.037814,0.876047,0.913861,56.790850,6144,1,32,32,8,2147483648,1024,1024,1048576,1024,1024,0,0
bcsr_omp 32 x 32 -t 16,0.024204,0.872298,0.896502,88.724271,6144,1,32,32,16,2147483648,1024,1024,1048576,1024,1024,0,0
bcsr_omp 32 x 32 -t 32,0.025582,0.874438,0.900020,83.944857,6144,1,32,32,32,2147483648,1024,1024,1048576,1024,1024,0,0
bcsr_omp_gpu 1 x 1,0.600245,1.302389,1.902634,3.577679,6144,1,1,1,-1,2147483648,1024,1024,1048576,1024,1024,0,0
bcsr_omp_gpu 2 x 2,0.948226,1.058060,2.006286,2.264738,6144,1,2,2,-1,2147483648,1024,1024,1048576,1024,1024,0,0
bcsr_omp_gpu 4 x 4,1.807599,0.971564,2.779163,1.188031,6144,1,4,4,-1,2147483648,1024,1024,1048576,1024,1024,0,0
bcsr_omp_gpu 8 x 8,3.526835,0.945577,4.472412,0.608898,6144,1,8,8,-1,2147483648,1024,1024,1048576,1024,1024,0,0
bcsr_omp_gpu 16 x 16,3.912182,0.905953,4.818135,0.548922,6144,1,16,16,-1,2147483648,1024,1024,1048576,1024,1024,0,0
bcsr_omp_gpu 32 x 32,6.246952,0.937773,7.184725,0.343765,6144,1,32,32,-1,2147483648,1024,1024,1048576,1024,1024,0,0
