Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
bcsr_omp 2 x 2 -t 8,5.515534,6.501920,12.017454,1.041767,0,1,2,2,8,5745898608,10974,10974,219812,108,20,79,8
bcsr_omp 2 x 2 -t 16,7.290478,6.686227,13.976705,0.788137,0,1,2,2,16,5745898608,10974,10974,219812,108,20,79,8
bcsr_omp 2 x 2 -t 32,7.468647,6.482429,13.951076,0.769336,0,1,2,2,32,5745898608,10974,10974,219812,108,20,79,8
bcsr_omp 4 x 4 -t 1,15.916243,6.735850,22.652093,0.531819,0,1,4,4,1,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp 4 x 4 -t 2,13.921871,7.908022,21.829893,0.608004,0,1,4,4,2,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp 4 x 4 -t 4,6.993066,7.202035,14.195101,1.210421,0,1,4,4,4,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp 4 x 4 -t 8,7.721609,6.610324,14.331933,1.096216,0,1,4,4,8,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp 4 x 4 -t 16,8.894448,6.647956,15.542404,0.951667,0,1,4,4,16,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp 4 x 4 -t 32,9.359663,6.627119,15.986782,0.904365,0,1,4,4,32,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp 8 x 8 -t 1,24.897734,6.556721,31.454455,0.541215,0,1,8,8,1,13475018496,10974,10974,219812,108,20,79,8
bcsr_omp 8 x 8 -t 2,14.971443,6.523769,21.495212,0.900048,0,1,8,8,2,13475018496,10974,10974,219812,108,20,79,8
bcsr_omp 8 x 8 -t 4,11.461806,6.574482,18.036288,1.175645,0,1,8,8,4,13475018496,10974,10974,219812,108,20,79,8
bcsr_omp 8 x 8 -t 8,10.671884,6.527094,17.198978,1.262665,0,1,8,8,8,13475018496,10974,10974,219812,108,20,79,8
bcsr_omp 8 x 8 -t 16,12.484858,6.522881,19.007739,1.079309,0,1,8,8,16,13475018496,10974,10974,219812,108,20,79,8
bcsr_omp 8 x 8 -t 32,13.164386,6.497644,19.662030,1.023596,0,1,8,8,32,13475018496,10974,10974,219812,108,20,79,8
bcsr_omp 16 x 16 -t 1,44.575930,6.463047,51.038977,0.532677,0,1,16,16,1,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp 16 x 16 -t 2,27.248397,6.547651,33.796048,0.871412,0,1,16,16,2,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp 16 x 16 -t 4,21.544317,6.474552,28.018869,1.102127,0,1,16,16,4,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp 16 x 16 -t 8,18.359957,6.426664,24.786621,1.293281,0,1,16,16,8,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp 16 x 16 -t 16,19.524378,6.463925,25.988303,1.216150,0,1,16,16,16,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp 16 x 16 -t 32,21.450955,6.482025,27.932980,1.106924,0,1,16,16,32,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp 32 x 32 -t 1,85.425681,6.433748,91.859429,0.511976,0,1,32,32,1,43735867392,10974,10974,219812,108,20,79,8
bcsr_omp 32 x 32 -t 2,53.902883,6.414116,60.316999,0.811383,0,1,32,32,2,43735867392,10974,10974,219812,108,20,79,8
bcsr_omp 32 x 32 -t 4,37.477446,6.516196,43.993642,1.166992,0,1,32,32,4,43735867392,10974,10974,219812,108,20,79,8
bcsr_omp 32 x 32 -t 8,31.084237,6.458747,37.542984,1.407011,0,1,32,32,8,43735867392,10974,10974,219812,108,20,79,8
bcsr_omp 32 x 32 -t 16,33.572411,6.407678,39.980089,1.302732,0,1,32,32,16,43735867392,10974,10974,219812,108,20,79,8
bcsr_omp 32 x 32 -t 32,35.605997,6.466471,42.072468,1.228329,0,1,32,32,32,43735867392,10974,10974,219812,108,20,79,8
bcsr_omp_gpu 1 x 1,6.462268,6.575110,13.037378,0.746554,0,1,1,1,-1,4824433776,10974,10974,219812,108,20,79,8
bcsr_omp_gpu 2 x 2,6.804292,6.409790,13.214082,0.844452,0,1,2,2,-1,5745898608,10974,10974,219812,108,20,79,8
bcsr_omp_gpu 4 x 4,8.541667,6.599133,15.140800,0.990972,0,1,4,4,-1,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp_gpu 8 x 8,12.034675,6.512106,18.546781,1.119683,0,1,8,8,-1,13475018496,10974,10974,219812,108,20,79,8
bcsr_omp_gpu 16 x 16,18.966991,6.501329,25.468320,1.251889,0,1,16,16,-1,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp_gpu 32 x 32,32.816763,6.434237,39.251000,1.332729,0,1,32,32,-1,43735867392,10974,10974,219812,108,20,79,8
