Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
csr_omp -t bcsstk17,4.802365,1.123508,5.925873,1.004595,0,1,1,1,16,4824433776,10974,10974,219812,108,20,79,8
csr_transpose_omp -t bcsstk17,0.846128,1.124641,1.970769,5.701778,0,1,1,1,16,4824433776,10974,10974,219812,108,20,79,8
csr_transpose_omp_omp -t bcsstk17,0.855836,1.163775,2.019611,5.637100,0,1,1,1,16,4824433776,10974,10974,219812,108,20,79,8
csr_omp -t bcsstk17,4.779415,1.124393,5.903808,1.009419,0,1,1,1,32,4824433776,10974,10974,219812,108,20,79,8
csr_transpose_omp -t bcsstk17,0.902800,1.114029,2.016829,5.343856,0,1,1,1,32,4824433776,10974,10974,219812,108,20,79,8
csr_transpose_omp_omp -t bcsstk17,0.827576,1.155098,1.982674,5.829595,0,1,1,1,32,4824433776,10974,10974,219812,108,20,79,8
csr_omp_gpu,4.744881,1.126896,5.871777,1.016766,0,1,1,1,-1,4824433776,10974,10974,219812,108,20,79,8
csr_transpose_omp_gpu,1.828661,1.134111,2.962772,2.638233,0,1,1,1,-1,4824433776,10974,10974,219812,108,20,79,8
ell_serial,112.259085,1.178888,113.437973,0.231719,0,1,1,1,-1,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_serial,11.613528,1.176159,12.789687,2.239853,0,1,1,1,-1,26012594016,10974,10974,219812,108,20,79,8
ell_omp -t 1,112.281815,1.182050,113.463865,0.231672,0,1,1,1,1,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp -t bcsstk17,11.609179,1.168891,12.778070,2.240692,0,1,1,1,1,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_omp -t bcsstk17,11.683135,1.179713,12.862848,2.226508,0,1,1,1,1,26012594016,10974,10974,219812,108,20,79,8
ell_omp -t 2,57.080577,1.207304,58.287881,0.455717,0,1,1,1,2,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp -t bcsstk17,6.662538,1.234071,7.896609,3.904307,0,1,1,1,2,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_omp -t bcsstk17,5.933166,1.195394,7.128560,4.384269,0,1,1,1,2,26012594016,10974,10974,219812,108,20,79,8
ell_omp -t 4,29.070379,1.171501,30.241880,0.894814,0,1,1,1,4,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp -t bcsstk17,4.177569,1.190455,5.368024,6.226730,0,1,1,1,4,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_omp -t bcsstk17,3.122116,1.187295,4.309411,8.331719,0,1,1,1,4,26012594016,10974,10974,219812,108,20,79,8
ell_omp -t 8,20.331392,1.190989,21.522381,1.279430,0,1,1,1,8,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp -t bcsstk17,2.989990,1.167175,4.157165,8.699893,0,1,1,1,8,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_omp -t bcsstk17,1.815316,1.211886,3.027202,14.329513,0,1,1,1,8,26012594016,10974,10974,219812,108,20,79,8
ell_omp -t 16,20.522847,1.158324,21.681171,1.267494,0,1,1,1,16,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp -t bcsstk17,2.835758,1.159789,3.995547,9.173066,0,1,1,1,16,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_omp -t bcsstk17,1.609485,1.177951,2.787436,16.162061,0,1,1,1,16,26012594016,10974,10974,219812,108,20,79,8
ell_omp -t 32,20.233984,1.179546,21.413530,1.285589,0,1,1,1,32,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp -t bcsstk17,2.741666,1.180690,3.922356,9.487878,0,1,1,1,32,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_omp -t bcsstk17,1.569339,1.169640,2.738979,16.575509,0,1,1,1,32,26012594016,10974,10974,219812,108,20,79,8
ell_omp_gpu,19.915402,1.196991,21.112393,1.306155,0,1,1,1,-1,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_gpu,2.628075,1.176904,3.804979,9.897964,0,1,1,1,-1,26012594016,10974,10974,219812,108,20,79,8
