Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
bcsr_omp 8 x 8 -t 8,0.011789,0.082931,0.094720,76.502071,17408,10,8,8,8,854720512,1024,1024,8192,8,8,0,0
bcsr_omp 8 x 8 -t 16,0.006679,0.082348,0.089027,141.305500,17408,10,8,8,16,854720512,1024,1024,8192,8,8,0,0
bcsr_omp 8 x 8 -t 32,0.006802,0.117410,0.124213,197.021136,17408,10,8,8,32,854720512,1024,1024,8192,8,8,0,0
bcsr_omp 16 x 16 -t 1,0.131122,0.090256,0.221378,14.269815,17408,10,16,16,1,1869611008,1024,1024,8192,8,8,0,0
bcsr_omp 16 x 16 -t 2,0.066831,0.127527,0.194358,28.053228,17408,10,16,16,2,1869611008,1024,1024,8192,8,8,0,0
bcsr_omp 16 x 16 -t 4,0.044388,0.090255,0.134643,43.543375,17408,10,16,16,4,1869611008,1024,1024,8192,8,8,0,0
bcsr_omp 16 x 16 -t 8,0.021516,0.091480,0.112996,90.511192,17408,10,16,16,8,1869611008,1024,1024,8192,8,8,0,0
bcsr_omp 16 x 16 -t 16,0.013262,0.090578,0.103840,147.094558,17408,10,16,16,16,1869611008,1024,1024,8192,8,8,0,0
bcsr_omp 16 x 16 -t 32,0.009062,0.131463,0.140525,251.402660,17408,10,16,16,32,1869611008,1024,1024,8192,8,8,0,0
bcsr_omp 32 x 32 -t 1,0.150550,0.081288,0.231838,14.260516,17408,10,32,32,1,2145386496,1024,1024,8192,8,8,0,0
bcsr_omp 32 x 32 -t 2,0.085484,0.113014,0.198498,25.851539,17408,10,32,32,2,2145386496,1024,1024,8192,8,8,0,0
bcsr_omp 32 x 32 -t 4,0.044399,0.118645,0.163045,49.639237,17408,10,32,32,4,2145386496,1024,1024,8192,8,8,0,0
bcsr_omp 32 x 32 -t 8,0.024426,0.083518,0.107944,91.487210,17408,10,32,32,8,2145386496,1024,1024,8192,8,8,0,0
bcsr_omp 32 x 32 -t 16,0.014021,0.086320,0.100341,160.202886,17408,10,32,32,16,2145386496,1024,1024,8192,8,8,0,0
bcsr_omp 32 x 32 -t 32,0.009700,0.120953,0.130653,263.099522,17408,10,32,32,32,2145386496,1024,1024,8192,8,8,0,0
bcsr_omp_gpu 1 x 1,0.022830,0.095603,0.118433,1.273521,17408,10,1,1,-1,16742400,1024,1024,8192,8,8,0,0
bcsr_omp_gpu 2 x 2,0.039487,0.065177,0.104664,1.963592,17408,10,2,2,-1,66306048,1024,1024,8192,8,8,0,0
bcsr_omp_gpu 4 x 4,0.211827,0.071720,0.283547,1.211015,17408,10,4,4,-1,254017536,1024,1024,8192,8,8,0,0
bcsr_omp_gpu 8 x 8,1.359374,0.115495,1.474869,0.629009,17408,10,8,8,-1,854720512,1024,1024,8192,8,8,0,0
bcsr_omp_gpu 16 x 16,3.614521,0.130572,3.745093,0.517279,17408,10,16,16,-1,1869611008,1024,1024,8192,8,8,0,0
bcsr_omp_gpu 32 x 32,6.164335,0.118925,6.283260,0.348039,17408,10,32,32,-1,2145386496,1024,1024,8192,8,8,0,0
