Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
csr_omp -t bcsstk17,6.589469,1.160937,7.750406,0.732143,0,1,1,1,4,4824433776,10974,10974,219812,108,20,79,8
csr_transpose_omp -t bcsstk17,1.272946,1.124566,2.397512,3.789976,0,1,1,1,4,4824433776,10974,10974,219812,108,20,79,8
csr_transpose_omp_omp -t bcsstk17,1.274073,1.135012,2.409085,3.786622,0,1,1,1,4,4824433776,10974,10974,219812,108,20,79,8
csr_omp -t bcsstk17,4.863245,1.166886,6.030131,0.992019,0,1,1,1,16,4824433776,10974,10974,219812,108,20,79,8
csr_transpose_omp -t bcsstk17,0.895108,1.127418,2.022526,5.389779,0,1,1,1,16,4824433776,10974,10974,219812,108,20,79,8
csr_transpose_omp_omp -t bcsstk17,0.869476,1.175514,2.044990,5.548668,0,1,1,1,16,4824433776,10974,10974,219812,108,20,79,8
csr_omp_gpu,4.821136,1.129243,5.950379,1.000684,0,1,1,1,-1,4824433776,10974,10974,219812,108,20,79,8
csr_transpose_omp_gpu,1.826021,1.165025,2.991046,2.642047,0,1,1,1,-1,4824433776,10974,10974,219812,108,20,79,8
ell_serial,113.605472,1.214727,114.820199,0.228973,0,1,1,1,-1,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_serial,11.688663,1.195138,12.883801,2.225455,0,1,1,1,-1,26012594016,10974,10974,219812,108,20,79,8
ell_omp -t 1,111.949902,1.169297,113.119199,0.232359,0,1,1,1,1,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp -t bcsstk17,11.665541,1.163931,12.829472,2.229866,0,1,1,1,1,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_omp -t bcsstk17,11.701509,1.152443,12.853952,2.223012,0,1,1,1,1,26012594016,10974,10974,219812,108,20,79,8
ell_omp -t 2,57.335501,1.165504,58.501005,0.453691,0,1,1,1,2,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp -t bcsstk17,6.796955,1.160081,7.957036,3.827095,0,1,1,1,2,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_omp -t bcsstk17,6.035298,1.193375,7.228673,4.310076,0,1,1,1,2,26012594016,10974,10974,219812,108,20,79,8
ell_omp -t 4,29.101504,1.156341,30.257845,0.893857,0,1,1,1,4,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp -t bcsstk17,4.172260,1.181234,5.353494,6.234653,0,1,1,1,4,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_omp -t bcsstk17,3.106482,1.144337,4.250819,8.373650,0,1,1,1,4,26012594016,10974,10974,219812,108,20,79,8
ell_omp -t 16,20.203571,1.160853,21.364424,1.287525,0,1,1,1,16,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp -t bcsstk17,2.840619,1.159905,4.000524,9.157369,0,1,1,1,16,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_omp -t bcsstk17,1.732820,1.151536,2.884356,15.011711,0,1,1,1,16,26012594016,10974,10974,219812,108,20,79,8
ell_omp_gpu,19.894108,1.148518,21.042626,1.307553,0,1,1,1,-1,26012594016,10974,10974,219812,108,20,79,8
ell_transpose_omp_gpu,2.746207,1.167668,3.913875,9.472190,0,1,1,1,-1,26012594016,10974,10974,219812,108,20,79,8
bcsr_serial 1 x 1,20.701274,8.437609,29.138883,0.233050,0,1,1,1,-1,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_serial 1 x 1,3.351609,8.344431,11.696040,1.439438,0,1,1,1,-1,4824433776,10974,10974,219812,108,20,79,8
bcsr_serial 2 x 2,24.640777,8.198281,32.839058,0.233187,0,1,2,2,-1,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_serial 2 x 2,3.693535,8.239412,11.932947,1.555664,0,1,2,2,-1,5745898608,10974,10974,219812,108,20,79,8
bcsr_serial 4 x 4,36.181525,8.554679,44.736204,0.233947,0,1,4,4,-1,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_serial 4 x 4,4.741522,8.668826,13.410348,1.785198,0,1,4,4,-1,8464553472,10974,10974,219812,108,20,79,8
bcsr_serial 16 x 16,101.866569,8.269712,110.136281,0.233095,0,1,16,16,-1,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_serial 16 x 16,10.808589,8.434511,19.243100,2.196825,0,1,16,16,-1,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp 1 x 1 -t 1,20.690617,8.427728,29.118345,0.233170,0,1,1,1,1,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 1 x 1 -t bcsstk17,3.372228,8.362517,11.734745,1.430637,0,1,1,1,1,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 1 x 1 -t bcsstk17,3.339212,8.559257,11.898469,1.444782,0,1,1,1,1,4824433776,10974,10974,219812,108,20,79,8
bcsr_omp 1 x 1 -t 2,11.639275,8.403985,20.043260,0.414496,0,1,1,1,2,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 1 x 1 -t bcsstk17,2.534747,8.435467,10.970214,1.903320,0,1,1,1,2,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 1 x 1 -t bcsstk17,1.840483,8.361569,10.202052,2.621287,0,1,1,1,2,4824433776,10974,10974,219812,108,20,79,8
bcsr_omp 1 x 1 -t 4,6.336028,8.470547,14.806575,0.761429,0,1,1,1,4,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 1 x 1 -t bcsstk17,2.036083,8.399453,10.435536,2.369468,0,1,1,1,4,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 1 x 1 -t bcsstk17,0.984833,8.413241,9.398074,4.898733,0,1,1,1,4,4824433776,10974,10974,219812,108,20,79,8
bcsr_omp 1 x 1 -t 16,4.138856,8.585980,12.724836,1.165644,0,1,1,1,16,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 1 x 1 -t bcsstk17,1.912098,8.446821,10.358919,2.523110,0,1,1,1,16,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 1 x 1 -t bcsstk17,0.767294,8.420929,9.188223,6.287593,0,1,1,1,16,4824433776,10974,10974,219812,108,20,79,8
bcsr_omp 2 x 2 -t 1,24.610126,8.245581,32.855707,0.233477,0,1,2,2,1,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 2 x 2 -t bcsstk17,3.713717,8.318396,12.032113,1.547210,0,1,2,2,1,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 2 x 2 -t bcsstk17,3.708996,8.270658,11.979654,1.549179,0,1,2,2,1,5745898608,10974,10974,219812,108,20,79,8
bcsr_omp 2 x 2 -t 2,13.385807,8.262327,21.648134,0.429253,0,1,2,2,2,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 2 x 2 -t bcsstk17,2.700174,8.354966,11.055140,2.127974,0,1,2,2,2,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 2 x 2 -t bcsstk17,2.004431,8.246397,10.250828,2.866598,0,1,2,2,2,5745898608,10974,10974,219812,108,20,79,8
bcsr_omp 2 x 2 -t 4,6.873681,8.225667,15.099348,0.835927,0,1,2,2,4,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 2 x 2 -t bcsstk17,2.098181,8.184810,10.282991,2.738514,0,1,2,2,4,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 2 x 2 -t bcsstk17,1.035038,8.250974,9.286012,5.551389,0,1,2,2,4,5745898608,10974,10974,219812,108,20,79,8
bcsr_omp 2 x 2 -t 16,4.702621,8.220928,12.923549,1.221850,0,1,2,2,16,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 2 x 2 -t bcsstk17,2.015417,8.193868,10.209285,2.850973,0,1,2,2,16,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 2 x 2 -t bcsstk17,0.890083,8.204654,9.094737,6.455463,0,1,2,2,16,5745898608,10974,10974,219812,108,20,79,8
bcsr_omp 4 x 4 -t 1,36.219190,8.583775,44.802965,0.233704,0,1,4,4,1,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 4 x 4 -t bcsstk17,4.756534,8.586665,13.343199,1.779563,0,1,4,4,1,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 4 x 4 -t bcsstk17,4.748752,8.698875,13.447627,1.782480,0,1,4,4,1,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp 4 x 4 -t 2,19.375687,8.570146,27.945833,0.436865,0,1,4,4,2,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 4 x 4 -t bcsstk17,3.264562,8.578882,11.843444,2.592860,0,1,4,4,2,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 4 x 4 -t bcsstk17,2.546006,8.651120,11.197126,3.324640,0,1,4,4,2,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp 4 x 4 -t 4,9.982400,8.604036,18.586436,0.847948,0,1,4,4,4,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 4 x 4 -t bcsstk17,2.418145,8.512473,10.930618,3.500433,0,1,4,4,4,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 4 x 4 -t bcsstk17,1.340186,8.611001,9.951187,6.315955,0,1,4,4,4,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp 4 x 4 -t 16,7.036280,8.509557,15.545837,1.202987,0,1,4,4,16,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 4 x 4 -t bcsstk17,2.308017,8.702370,11.010387,3.667457,0,1,4,4,16,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 4 x 4 -t bcsstk17,1.220488,8.666751,9.887239,6.935385,0,1,4,4,16,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp 16 x 16 -t 1,102.024960,8.254819,110.279779,0.232733,0,1,16,16,1,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 16 x 16 -t bcsstk17,10.798406,8.343321,19.141727,2.198896,0,1,16,16,1,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 16 x 16 -t bcsstk17,10.780312,8.450580,19.230892,2.202587,0,1,16,16,1,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp 16 x 16 -t 2,54.054261,8.221557,62.275818,0.439273,0,1,16,16,2,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 16 x 16 -t bcsstk17,6.733754,8.251521,14.985275,3.526202,0,1,16,16,2,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 16 x 16 -t bcsstk17,5.993859,8.287493,14.281352,3.961484,0,1,16,16,2,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp 16 x 16 -t 4,30.075963,8.163175,38.239138,0.789487,0,1,16,16,4,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 16 x 16 -t bcsstk17,4.639514,8.192602,12.832116,5.117901,0,1,16,16,4,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 16 x 16 -t bcsstk17,3.549112,8.264364,11.813476,6.690286,0,1,16,16,4,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp 16 x 16 -t 16,19.667303,8.220165,27.887468,1.207312,0,1,16,16,16,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp 16 x 16 -t bcsstk17,3.860810,8.178109,12.038919,6.150154,0,1,16,16,16,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_omp 16 x 16 -t bcsstk17,2.723696,8.291807,11.015503,8.717777,0,1,16,16,16,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp_gpu 1 x 1,4.142734,8.458789,12.601523,1.164553,0,1,1,1,-1,4824433776,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_gpu 1 x 1,1.841136,8.393104,10.234240,2.620357,0,1,1,1,-1,4824433776,10974,10974,219812,108,20,79,8
bcsr_omp_gpu 2 x 2,4.695998,8.259200,12.955198,1.223573,0,1,2,2,-1,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_gpu 2 x 2,1.953628,8.233376,10.187004,2.941143,0,1,2,2,-1,5745898608,10974,10974,219812,108,20,79,8
bcsr_omp_gpu 4 x 4,7.013175,8.589613,15.602788,1.206950,0,1,4,4,-1,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_gpu 4 x 4,2.216237,8.672548,10.888785,3.819336,0,1,4,4,-1,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp_gpu 16 x 16,19.173285,8.211502,27.384787,1.238420,0,1,16,16,-1,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_gpu 16 x 16,3.744844,8.348412,12.093256,6.340605,0,1,16,16,-1,23744575488,10974,10974,219812,108,20,79,8
