Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
bcsr_omp 2 x 2 -t 32,0.001291,0.018161,0.019452,12.639815,13312,1,2,2,32,16318464,512,512,4096,0,0,0,0
bcsr_omp 4 x 4 -t 1,0.004254,0.018379,0.022633,14.145975,13312,1,4,4,1,60178432,512,512,4096,0,0,0,0
bcsr_omp 4 x 4 -t 2,0.002845,0.010621,0.013466,21.151985,13312,1,4,4,2,60178432,512,512,4096,0,0,0,0
bcsr_omp 4 x 4 -t 4,0.002151,0.014263,0.016414,27.976794,13312,1,4,4,4,60178432,512,512,4096,0,0,0,0
bcsr_omp 4 x 4 -t 8,0.001865,0.015579,0.017444,32.268811,13312,1,4,4,8,60178432,512,512,4096,0,0,0,0
bcsr_omp 4 x 4 -t 16,0.001808,0.013629,0.015437,33.285855,13312,1,4,4,16,60178432,512,512,4096,0,0,0,0
bcsr_omp 4 x 4 -t 32,0.001544,0.014226,0.015770,38.975701,13312,1,4,4,32,60178432,512,512,4096,0,0,0,0
bcsr_omp 8 x 8 -t 1,0.011356,0.018337,0.029693,15.154931,13312,1,8,8,1,172097536,512,512,4096,0,0,0,0
bcsr_omp 8 x 8 -t 2,0.010597,0.018616,0.029213,16.239862,13312,1,8,8,2,172097536,512,512,4096,0,0,0,0
bcsr_omp 8 x 8 -t 4,0.003993,0.012932,0.016925,43.099438,13312,1,8,8,4,172097536,512,512,4096,0,0,0,0
bcsr_omp 8 x 8 -t 8,0.003784,0.015139,0.018923,45.481027,13312,1,8,8,8,172097536,512,512,4096,0,0,0,0
bcsr_omp 8 x 8 -t 16,0.003329,0.017850,0.021179,51.695866,13312,1,8,8,16,172097536,512,512,4096,0,0,0,0
bcsr_omp 8 x 8 -t 32,0.004598,0.012712,0.017310,37.427636,13312,1,8,8,32,172097536,512,512,4096,0,0,0,0
bcsr_omp 16 x 16 -t 1,0.017382,0.014802,0.032184,15.232244,13312,1,16,16,1,264765440,512,512,4096,0,0,0,0
bcsr_omp 16 x 16 -t 2,0.011233,0.018112,0.029345,23.570131,13312,1,16,16,2,264765440,512,512,4096,0,0,0,0
bcsr_omp 16 x 16 -t 4,0.007420,0.012848,0.020268,35.682371,13312,1,16,16,4,264765440,512,512,4096,0,0,0,0
bcsr_omp 16 x 16 -t 8,0.005405,0.012642,0.018047,48.983580,13312,1,16,16,8,264765440,512,512,4096,0,0,0,0
bcsr_omp 16 x 16 -t 16,0.004841,0.014578,0.019419,54.693989,13312,1,16,16,16,264765440,512,512,4096,0,0,0,0
bcsr_omp 16 x 16 -t 32,0.005236,0.012380,0.017616,50.567221,13312,1,16,16,32,264765440,512,512,4096,0,0,0,0
bcsr_omp 32 x 32 -t 1,0.017050,0.017279,0.034329,15.743989,13312,1,32,32,1,268435456,512,512,4096,0,0,0,0
bcsr_omp 32 x 32 -t 2,0.011966,0.011408,0.023374,22.433201,13312,1,32,32,2,268435456,512,512,4096,0,0,0,0
bcsr_omp 32 x 32 -t 4,0.006001,0.014340,0.020341,44.731820,13312,1,32,32,4,268435456,512,512,4096,0,0,0,0
bcsr_omp 32 x 32 -t 8,0.005418,0.018346,0.023764,49.544550,13312,1,32,32,8,268435456,512,512,4096,0,0,0,0
bcsr_omp 32 x 32 -t 16,0.006029,0.012342,0.018371,44.523090,13312,1,32,32,16,268435456,512,512,4096,0,0,0,0
bcsr_omp 32 x 32 -t 32,0.005258,0.013474,0.018732,51.054274,13312,1,32,32,32,268435456,512,512,4096,0,0,0,0
