Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
bcsr_omp 4 x 4 -t 32,0.015117,0.106669,0.121786,16.751490,28672,1,4,4,32,253231104,1024,1024,8192,8,8,0,0
bcsr_omp 8 x 8 -t 1,0.098445,0.081226,0.179671,8.604996,28672,1,8,8,1,847118336,1024,1024,8192,8,8,0,0
bcsr_omp 8 x 8 -t 2,0.053719,0.081503,0.135222,15.769423,28672,1,8,8,2,847118336,1024,1024,8192,8,8,0,0
bcsr_omp 8 x 8 -t 4,0.032776,0.119646,0.152422,25.845786,28672,1,8,8,4,847118336,1024,1024,8192,8,8,0,0
bcsr_omp 8 x 8 -t 8,0.020908,0.077182,0.098090,40.516704,28672,1,8,8,8,847118336,1024,1024,8192,8,8,0,0
bcsr_omp 8 x 8 -t 16,0.017547,0.116398,0.133945,48.277400,28672,1,8,8,16,847118336,1024,1024,8192,8,8,0,0
bcsr_omp 8 x 8 -t 32,0.024031,0.079040,0.103071,35.251176,28672,1,8,8,32,847118336,1024,1024,8192,8,8,0,0
bcsr_omp 16 x 16 -t 1,0.206488,0.090975,0.297463,9.122892,28672,1,16,16,1,1883766784,1024,1024,8192,8,8,0,0
bcsr_omp 16 x 16 -t 2,0.106441,0.092310,0.198751,17.697752,28672,1,16,16,2,1883766784,1024,1024,8192,8,8,0,0
bcsr_omp 16 x 16 -t 4,0.060265,0.133223,0.193488,31.258023,28672,1,16,16,4,1883766784,1024,1024,8192,8,8,0,0
bcsr_omp 16 x 16 -t 8,0.036271,0.133566,0.169837,51.935757,28672,1,16,16,8,1883766784,1024,1024,8192,8,8,0,0
bcsr_omp 16 x 16 -t 16,0.022758,0.089273,0.112031,82.773803,28672,1,16,16,16,1883766784,1024,1024,8192,8,8,0,0
bcsr_omp 16 x 16 -t 32,0.025794,0.090198,0.115992,73.031118,28672,1,16,16,32,1883766784,1024,1024,8192,8,8,0,0
bcsr_omp 32 x 32 -t 1,0.231480,0.082549,0.314029,9.277184,28672,1,32,32,1,2147483648,1024,1024,8192,8,8,0,0
bcsr_omp 32 x 32 -t 2,0.121469,0.085040,0.206509,17.679270,28672,1,32,32,2,2147483648,1024,1024,8192,8,8,0,0
bcsr_omp 32 x 32 -t 4,0.065856,0.088276,0.154132,32.608787,28672,1,32,32,4,2147483648,1024,1024,8192,8,8,0,0
bcsr_omp 32 x 32 -t 8,0.038668,0.086672,0.125340,55.536574,28672,1,32,32,8,2147483648,1024,1024,8192,8,8,0,0
bcsr_omp 32 x 32 -t 16,0.025902,0.109997,0.135899,82.907919,28672,1,32,32,16,2147483648,1024,1024,8192,8,8,0,0
bcsr_omp 32 x 32 -t 32,0.019528,0.082113,0.101641,109.969956,28672,1,32,32,32,2147483648,1024,1024,8192,8,8,0,0
bcsr_omp_gpu 1 x 1,0.091314,0.065791,0.157105,0.183193,28672,1,1,1,-1,16728064,1024,1024,8192,8,8,0,0
bcsr_omp_gpu 2 x 2,0.133687,0.094554,0.228241,0.495551,28672,1,2,2,-1,66248704,1024,1024,8192,8,8,0,0
bcsr_omp_gpu 4 x 4,0.282132,0.071338,0.353470,0.897563,28672,1,4,4,-1,253231104,1024,1024,8192,8,8,0,0
bcsr_omp_gpu 8 x 8,1.421041,0.079565,1.500606,0.596125,28672,1,8,8,-1,847118336,1024,1024,8192,8,8,0,0
bcsr_omp_gpu 16 x 16,3.684340,0.130734,3.815074,0.511290,28672,1,16,16,-1,1883766784,1024,1024,8192,8,8,0,0
bcsr_omp_gpu 32 x 32,6.262470,0.125119,6.387589,0.342913,28672,1,32,32,-1,2147483648,1024,1024,8192,8,8,0,0
