Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
bcsr_omp 1 x 1 -t 16,0.005125,0.109538,0.114663,6.498396,121856,1,1,1,16,33304576,1024,1024,16384,16,16,0,0
bcsr_omp 1 x 1 -t 32,0.013794,0.079677,0.093471,2.414393,121856,1,1,1,32,33304576,1024,1024,16384,16,16,0,0
bcsr_omp 2 x 2 -t 1,0.023460,0.074019,0.097479,5.545858,121856,1,2,2,1,130105344,1024,1024,16384,16,16,0,0
bcsr_omp 2 x 2 -t 2,0.018037,0.076069,0.094106,7.213215,121856,1,2,2,2,130105344,1024,1024,16384,16,16,0,0
bcsr_omp 2 x 2 -t 4,0.012122,0.081126,0.093248,10.733068,121856,1,2,2,4,130105344,1024,1024,16384,16,16,0,0
bcsr_omp 2 x 2 -t 8,0.008491,0.072352,0.080843,15.322664,121856,1,2,2,8,130105344,1024,1024,16384,16,16,0,0
bcsr_omp 2 x 2 -t 16,0.006703,0.105824,0.112527,19.410307,121856,1,2,2,16,130105344,1024,1024,16384,16,16,0,0
bcsr_omp 2 x 2 -t 32,0.014623,0.077864,0.092487,8.897208,121856,1,2,2,32,130105344,1024,1024,16384,16,16,0,0
bcsr_omp 4 x 4 -t 1,0.059624,0.085434,0.145058,7.952940,121856,1,4,4,1,474185728,1024,1024,16384,16,16,0,0
bcsr_omp 4 x 4 -t 2,0.036610,0.088044,0.124654,12.952311,121856,1,4,4,2,474185728,1024,1024,16384,16,16,0,0
bcsr_omp 4 x 4 -t 4,0.022475,0.082426,0.104901,21.098360,121856,1,4,4,4,474185728,1024,1024,16384,16,16,0,0
bcsr_omp 4 x 4 -t 8,0.017594,0.126200,0.143794,26.951772,121856,1,4,4,8,474185728,1024,1024,16384,16,16,0,0
bcsr_omp 4 x 4 -t 16,0.011722,0.083892,0.095614,40.452327,121856,1,4,4,16,474185728,1024,1024,16384,16,16,0,0
bcsr_omp 4 x 4 -t 32,0.016371,0.083906,0.100277,28.964962,121856,1,4,4,32,474185728,1024,1024,16384,16,16,0,0
bcsr_omp 8 x 8 -t 1,0.150345,0.096546,0.246891,9.042389,121856,1,8,8,1,1359478784,1024,1024,16384,16,16,0,0
bcsr_omp 8 x 8 -t 2,0.079701,0.100655,0.180356,17.057248,121856,1,8,8,2,1359478784,1024,1024,16384,16,16,0,0
bcsr_omp 8 x 8 -t 4,0.047783,0.146625,0.194408,28.451016,121856,1,8,8,4,1359478784,1024,1024,16384,16,16,0,0
bcsr_omp 8 x 8 -t 8,0.028308,0.094670,0.122978,48.024284,121856,1,8,8,8,1359478784,1024,1024,16384,16,16,0,0
bcsr_omp 8 x 8 -t 16,0.020123,0.121407,0.141530,67.558438,121856,1,8,8,16,1359478784,1024,1024,16384,16,16,0,0
bcsr_omp 8 x 8 -t 32,0.024999,0.095735,0.120734,54.381018,121856,1,8,8,32,1359478784,1024,1024,16384,16,16,0,0
bcsr_omp 16 x 16 -t 1,0.227724,0.136390,0.364114,9.275947,121856,1,16,16,1,2112356352,1024,1024,16384,16,16,0,0
bcsr_omp 16 x 16 -t 2,0.088101,0.103088,0.191189,23.976555,121856,1,16,16,2,2112356352,1024,1024,16384,16,16,0,0
bcsr_omp 16 x 16 -t 4,0.052826,0.142447,0.195273,39.987113,121856,1,16,16,4,2112356352,1024,1024,16384,16,16,0,0
bcsr_omp 16 x 16 -t 8,0.037492,0.142572,0.180064,56.341467,121856,1,16,16,8,2112356352,1024,1024,16384,16,16,0,0
bcsr_omp 16 x 16 -t 16,0.024708,0.097117,0.121825,85.492697,121856,1,16,16,16,2112356352,1024,1024,16384,16,16,0,0
bcsr_omp 16 x 16 -t 32,0.034812,0.096576,0.131388,60.679017,121856,1,16,16,32,2112356352,1024,1024,16384,16,16,0,0
bcsr_omp 32 x 32 -t 1,0.154365,0.087125,0.241490,13.911742,121856,1,32,32,1,2147483648,1024,1024,16384,16,16,0,0
bcsr_omp 32 x 32 -t 2,0.086710,0.092309,0.179019,24.766281,121856,1,32,32,2,2147483648,1024,1024,16384,16,16,0,0
bcsr_omp 32 x 32 -t 4,0.052544,0.091995,0.144539,40.870292,121856,1,32,32,4,2147483648,1024,1024,16384,16,16,0,0
bcsr_omp 32 x 32 -t 8,0.037244,0.092076,0.129320,57.659729,121856,1,32,32,8,2147483648,1024,1024,16384,16,16,0,0
bcsr_omp 32 x 32 -t 16,0.024493,0.085676,0.110169,87.677519,121856,1,32,32,16,2147483648,1024,1024,16384,16,16,0,0
bcsr_omp 32 x 32 -t 32,0.031828,0.095388,0.127216,67.471679,121856,1,32,32,32,2147483648,1024,1024,16384,16,16,0,0
bcsr_omp_gpu 1 x 1,0.095262,0.073142,0.168404,0.349611,121856,1,1,1,-1,33304576,1024,1024,16384,16,16,0,0
bcsr_omp_gpu 2 x 2,0.134026,0.073530,0.207556,0.970747,121856,1,2,2,-1,130105344,1024,1024,16384,16,16,0,0
bcsr_omp_gpu 4 x 4,0.454146,0.081671,0.535817,1.044126,121856,1,4,4,-1,474185728,1024,1024,16384,16,16,0,0
bcsr_omp_gpu 8 x 8,2.230074,0.094936,2.325010,0.609612,121856,1,8,8,-1,1359478784,1024,1024,16384,16,16,0,0
bcsr_omp_gpu 16 x 16,3.997523,0.138956,4.136479,0.528416,121856,1,16,16,-1,2112356352,1024,1024,16384,16,16,0,0
bcsr_omp_gpu 32 x 32,6.255779,0.124699,6.380478,0.343280,121856,1,32,32,-1,2147483648,1024,1024,16384,16,16,0,0
