Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
bcsr_omp 2 x 2 -t 2,0.001850,0.028200,0.030050,11.376919,13312,10,2,2,2,16289792,512,512,4096,8,8,0,0
bcsr_omp 2 x 2 -t 4,0.001280,0.025274,0.026554,18.992804,13312,10,2,2,4,16289792,512,512,4096,8,8,0,0
bcsr_omp 2 x 2 -t 8,0.001012,0.026733,0.027745,25.707423,13312,10,2,2,8,16289792,512,512,4096,8,8,0,0
bcsr_omp 2 x 2 -t 16,0.000736,0.027158,0.027894,53.800026,13312,10,2,2,16,16289792,512,512,4096,8,8,0,0
bcsr_omp 2 x 2 -t 32,0.001586,0.027952,0.029538,54.047499,13312,10,2,2,32,16289792,512,512,4096,8,8,0,0
bcsr_omp 4 x 4 -t 1,0.007101,0.018720,0.025821,8.627565,13312,10,4,4,1,59539456,512,512,4096,8,8,0,0
bcsr_omp 4 x 4 -t 2,0.004315,0.032033,0.036348,15.915414,13312,10,4,4,2,59539456,512,512,4096,8,8,0,0
bcsr_omp 4 x 4 -t 4,0.002797,0.030109,0.032906,26.174708,13312,10,4,4,4,59539456,512,512,4096,8,8,0,0
bcsr_omp 4 x 4 -t 8,0.001865,0.029922,0.031787,42.932694,13312,10,4,4,8,59539456,512,512,4096,8,8,0,0
bcsr_omp 4 x 4 -t 16,0.001366,0.028663,0.030029,62.484608,13312,10,4,4,16,59539456,512,512,4096,8,8,0,0
bcsr_omp 4 x 4 -t 32,0.002569,0.033237,0.035806,77.096089,13312,10,4,4,32,59539456,512,512,4096,8,8,0,0
bcsr_omp 8 x 8 -t 1,0.019214,0.030226,0.049440,9.054131,13312,10,8,8,1,170917888,512,512,4096,8,8,0,0
bcsr_omp 8 x 8 -t 2,0.010091,0.033489,0.043580,17.670386,13312,10,8,8,2,170917888,512,512,4096,8,8,0,0
bcsr_omp 8 x 8 -t 4,0.005692,0.035072,0.040764,33.713042,13312,10,8,8,4,170917888,512,512,4096,8,8,0,0
bcsr_omp 8 x 8 -t 8,0.003403,0.035017,0.038420,61.767468,13312,10,8,8,8,170917888,512,512,4096,8,8,0,0
bcsr_omp 8 x 8 -t 16,0.002255,0.033648,0.035903,103.508427,13312,10,8,8,16,170917888,512,512,4096,8,8,0,0
bcsr_omp 8 x 8 -t 32,0.002905,0.036376,0.039281,98.342030,13312,10,8,8,32,170917888,512,512,4096,8,8,0,0
bcsr_omp 16 x 16 -t 1,0.028778,0.030055,0.058833,9.208608,13312,10,16,16,1,262930432,512,512,4096,8,8,0,0
bcsr_omp 16 x 16 -t 2,0.015009,0.033780,0.048789,17.996356,13312,10,16,16,2,262930432,512,512,4096,8,8,0,0
bcsr_omp 16 x 16 -t 4,0.007925,0.035509,0.043434,35.025532,13312,10,16,16,4,262930432,512,512,4096,8,8,0,0
bcsr_omp 16 x 16 -t 8,0.004504,0.034091,0.038595,67.406108,13312,10,16,16,8,262930432,512,512,4096,8,8,0,0
bcsr_omp 16 x 16 -t 16,0.002818,0.034235,0.037053,121.185110,13312,10,16,16,16,262930432,512,512,4096,8,8,0,0
bcsr_omp 16 x 16 -t 32,0.002246,0.036369,0.038614,175.664794,13312,10,16,16,32,262930432,512,512,4096,8,8,0,0
bcsr_omp 32 x 32 -t 1,0.027057,0.028562,0.055619,10.265330,13312,10,32,32,1,268435456,512,512,4096,8,8,0,0
bcsr_omp 32 x 32 -t 2,0.015024,0.031890,0.046914,18.231875,13312,10,32,32,2,268435456,512,512,4096,8,8,0,0
bcsr_omp 32 x 32 -t 4,0.008825,0.029596,0.038421,32.247389,13312,10,32,32,4,268435456,512,512,4096,8,8,0,0
bcsr_omp 32 x 32 -t 8,0.004696,0.031089,0.035785,66.780800,13312,10,32,32,8,268435456,512,512,4096,8,8,0,0
bcsr_omp 32 x 32 -t 16,0.002891,0.031052,0.033943,119.602170,13312,10,32,32,16,268435456,512,512,4096,8,8,0,0
bcsr_omp 32 x 32 -t 32,0.006742,0.031522,0.038265,57.762462,13312,10,32,32,32,268435456,512,512,4096,8,8,0,0
bcsr_omp_gpu 1 x 1,0.014759,0.024045,0.038804,0.868007,13312,10,1,1,-1,4168704,512,512,4096,8,8,0,0
bcsr_omp_gpu 2 x 2,0.025848,0.024616,0.050464,0.955337,13312,10,2,2,-1,16289792,512,512,4096,8,8,0,0
bcsr_omp_gpu 4 x 4,0.104588,0.027471,0.132059,0.597699,13312,10,4,4,-1,59539456,512,512,4096,8,8,0,0
bcsr_omp_gpu 8 x 8,0.338653,0.031332,0.369985,0.508017,13312,10,8,8,-1,170917888,512,512,4096,8,8,0,0
bcsr_omp_gpu 16 x 16,0.753111,0.031063,0.784174,0.349652,13312,10,16,16,-1,262930432,512,512,4096,8,8,0,0
bcsr_omp_gpu 32 x 32,1.251136,0.028364,1.279500,0.214669,13312,10,32,32,-1,268435456,512,512,4096,8,8,0,0
